Conv0 active,Conv0 num filters,Conv0 batch normalization,Conv0 activation,Conv0 dropout,Conv0 max pooling,Conv1 active,Conv1 num filters,Conv1 batch normalization,Conv1 activation,Conv1 dropout,Conv1 max pooling,Conv2 active,Conv2 num filters,Conv2 batch normalization,Conv2 activation,Conv2 dropout,Conv2 max pooling,Optimizer,Val Loss,Val Accuracy
1,8,0,0,5,2,0,16,0,0,4,0,0,32,0,0,7,1,3,0.08730841917674989,0.9746999740600586
1,16,1,1,1,0,1,64,0,1,6,2,1,32,0,0,7,1,1,0.06935070749521255,0.9818000197410583
1,16,1,1,5,2,0,16,0,0,10,2,0,32,0,0,4,1,2,0.3295194149851799,0.9036999940872192
1,32,1,0,10,1,0,32,1,1,8,0,0,16,0,0,2,2,2,0.1021956000983715,0.974399983882904
1,32,1,1,8,2,1,32,1,1,4,0,0,8,1,0,4,2,0,0.34478659377077686,0.9391999840736389
1,16,1,1,8,2,0,64,0,1,6,2,1,64,1,0,4,2,0,0.056002712313644586,0.9843000173568726
1,8,1,0,8,0,1,8,1,0,10,2,1,8,1,0,8,2,0,0.07823288596309722,0.9761999845504761
1,8,0,0,5,2,0,16,0,0,4,0,0,32,0,0,7,1,3,0.1124116615537554,0.965399980545044
1,64,1,0,8,1,0,16,0,0,6,2,0,64,1,0,4,2,1,0.06374812768977135,0.9811000227928162
1,32,0,0,7,0,1,32,0,1,5,0,0,32,0,0,4,1,2,0.2919507437646389,0.914900004863739
1,32,0,0,7,2,1,32,0,0,5,0,1,64,1,0,4,2,0,2.6930005027770996,0.5978999733924866
1,16,1,0,10,1,1,16,1,0,7,2,0,8,0,1,9,2,3,0.07688780547529458,0.982200026512146
1,64,0,0,8,2,1,8,1,0,10,0,0,16,0,0,2,2,2,0.055334053246863184,0.9818000197410583
1,64,1,1,0,0,1,64,1,0,2,1,0,32,0,0,4,1,2,0.05930277540143579,0.9822999835014343
1,32,1,0,10,1,0,32,1,1,8,0,0,16,0,0,2,2,2,0.09557865533530713,0.9747999906539917
1,16,1,0,10,1,1,16,1,0,7,2,0,8,0,1,9,2,3,0.09540423825532197,0.977400004863739
1,8,1,1,8,2,0,64,0,1,6,2,1,64,1,0,4,2,0,0.05978914144532755,0.98089998960495
1,16,1,0,0,0,1,64,0,1,6,2,1,32,0,0,4,1,1,0.05831376930251717,0.9832000136375427
1,16,0,0,8,0,1,8,1,0,10,2,1,8,1,0,8,2,0,0.05847464107410051,0.9811000227928162
1,16,1,1,0,0,1,64,1,0,2,1,0,8,0,1,9,2,3,0.06750537601350806,0.979200005531311
1,64,1,0,8,0,0,16,0,0,6,2,0,64,1,0,7,1,3,0.06552999332003528,0.9811999797821045
1,64,0,0,1,0,1,64,0,1,6,2,1,32,0,0,7,1,1,0.06250684813708067,0.9830999970436096
1,64,1,0,8,1,1,16,1,0,7,2,0,8,0,1,9,2,3,0.09954733270294965,0.9659000039100647
1,64,1,0,8,1,0,16,0,0,6,2,0,64,1,0,4,2,3,0.05824654111973941,0.9815999865531921
1,64,1,0,8,1,0,16,0,1,6,2,1,32,1,0,4,2,0,0.09385362538099289,0.9711999893188477
1,32,1,1,0,0,1,64,1,0,2,2,0,32,0,0,4,1,2,0.08190462030636263,0.9790999889373779
1,32,0,0,7,0,1,32,0,1,5,0,0,32,0,0,4,1,2,0.3364785942018032,0.8996999859809875
1,64,0,0,8,2,1,8,1,0,10,2,0,16,0,0,2,1,1,0.053735080883349294,0.9824000000953674
1,64,1,0,8,1,0,16,0,0,6,2,0,64,1,0,4,2,1,0.06984624980706722,0.9779999852180481
1,64,1,0,8,1,0,64,1,0,2,2,0,32,0,0,4,1,2,0.07512596626803279,0.9797999858856201
1,16,1,0,10,1,1,16,1,0,6,2,0,64,1,0,4,2,1,0.053786428440362216,0.987500011920929
1,64,0,0,1,0,1,16,0,0,6,2,0,64,1,0,4,2,1,0.052728320908133175,0.9837999939918518
1,64,0,0,1,0,1,64,0,1,6,2,1,32,0,1,9,2,3,0.06404026127858087,0.9805999994277954
1,64,0,0,8,2,1,8,1,0,10,0,0,16,0,0,2,1,1,0.07962322342786939,0.9761000275611877
1,32,0,0,7,0,1,32,0,1,5,0,0,32,0,0,4,1,2,0.3226023018658161,0.9035999774932861
1,16,1,0,10,1,1,16,1,0,4,0,0,32,0,0,7,1,3,0.05516280379369855,0.9850000143051147
1,16,0,0,8,0,1,8,1,0,10,2,1,8,1,0,8,2,0,0.057278449228964745,0.9818000197410583
1,16,0,0,8,0,0,8,1,0,10,2,1,8,1,0,8,2,0,0.11228939118273557,0.9646999835968018
1,16,0,0,8,0,1,8,1,0,7,2,0,8,0,1,9,2,3,0.050157601804146544,0.984000027179718
1,64,1,0,8,1,0,16,0,0,6,2,0,64,1,0,4,2,1,0.09180415731370449,0.9718000292778015
1,64,1,0,8,1,0,16,0,0,2,2,0,32,0,0,4,1,2,0.07760777627453208,0.9789999723434448
1,8,1,0,8,0,1,8,1,0,10,2,1,8,1,0,4,2,0,0.0520267741358839,0.9829999804496765
1,16,0,0,8,0,1,8,1,0,10,2,1,16,0,0,2,2,2,0.07502990836389363,0.9779999852180481
1,32,0,0,7,0,1,8,1,0,10,2,1,8,1,0,8,2,0,0.05644771153456531,0.9818000197410583
1,8,1,1,8,2,0,16,0,0,6,2,0,64,1,0,4,2,1,0.17865670597497374,0.9498999714851379
1,8,1,0,8,0,1,8,1,0,10,2,1,8,1,0,8,2,0,0.06484546085223555,0.979200005531311
1,64,0,0,8,2,1,16,0,0,6,2,0,64,1,0,4,2,0,0.04628373209182173,0.9853000044822693
1,8,1,0,8,2,0,16,0,0,6,2,0,64,1,0,4,2,2,0.09041787802129984,0.9725000262260437
1,64,1,0,8,0,0,64,1,0,2,2,0,32,0,0,4,1,0,0.10414820900047198,0.9696000218391418
1,32,0,0,7,0,1,8,1,0,10,2,1,64,1,0,4,2,1,0.09952120077610016,0.9726999998092651
1,16,0,0,8,0,1,8,1,0,10,2,1,16,0,0,2,2,2,0.07345556753873825,0.979200005531311
1,16,1,0,10,1,1,16,1,0,4,0,0,64,1,0,4,2,1,0.07419790407717228,0.9799000024795532
1,64,1,0,8,0,0,64,1,0,2,2,0,32,0,0,4,1,2,0.07023814677395858,0.9779000282287598
1,64,1,0,8,1,0,64,1,0,2,2,0,32,0,0,2,2,2,0.07416454288065434,0.9781000018119812
1,64,1,0,8,1,0,16,0,0,6,2,0,64,1,0,4,2,1,0.07995905524194241,0.9758999943733215
1,16,0,0,8,0,1,8,1,0,10,2,1,8,1,0,8,2,0,0.049137945756688714,0.983299970626831
1,64,1,0,8,1,0,64,1,0,2,0,0,32,0,0,7,1,3,0.060553570213727655,0.9811999797821045
1,16,1,0,10,1,1,16,1,0,6,2,0,64,1,0,7,1,3,0.06221580940708518,0.9854999780654907
1,64,0,0,8,2,1,8,1,0,10,2,1,16,0,0,4,1,2,0.07800412651747465,0.9812999963760376
1,64,0,0,1,0,1,64,0,1,0,2,1,32,0,1,9,2,0,0.060541589100565764,0.980400025844574
1,16,0,0,8,0,1,8,1,0,7,2,0,16,0,0,2,1,1,0.06034172436548397,0.980400025844574
1,32,0,0,7,0,1,8,1,0,0,2,1,8,1,0,8,2,1,0.05007988023069338,0.9843000173568726
1,32,0,0,8,0,1,8,1,0,10,2,1,8,1,0,8,2,0,0.04868969967928715,0.983299970626831
1,64,1,0,8,1,0,64,1,0,10,2,1,8,1,0,8,2,0,0.13685658979564905,0.9570000171661377
1,64,1,0,8,1,0,16,0,0,6,2,0,64,1,0,4,2,3,0.08014676473326982,0.9751999974250793
1,32,0,0,7,0,1,32,0,1,5,0,0,32,0,0,4,1,2,0.30649776208400725,0.9089000225067139
1,16,1,0,8,1,0,64,1,0,2,0,0,32,0,0,7,1,3,0.07485769540369511,0.9793999791145325
1,32,0,0,8,0,1,8,1,0,10,2,1,64,1,0,4,2,1,0.05657811973057687,0.984000027179718
1,32,0,0,7,0,1,8,1,0,0,2,1,8,1,0,8,2,1,0.07081469868774876,0.9782000184059143
1,16,0,0,8,0,1,8,1,0,10,2,1,16,0,0,2,2,0,0.04890786443334073,0.9839000105857849
1,16,0,0,8,0,1,8,1,0,0,2,1,32,0,1,9,2,0,0.05076687596524134,0.984000027179718
1,8,1,0,8,2,0,16,0,0,6,2,0,64,1,0,4,2,2,0.08887495112866163,0.9732000231742859
1,64,1,0,8,1,0,16,0,0,6,2,0,64,1,0,4,2,1,0.06542930035497993,0.9797000288963318
1,64,1,0,8,0,0,64,1,0,2,2,0,32,0,0,4,1,2,0.07866111332777073,0.9779999852180481
1,16,1,0,10,1,1,8,1,0,0,2,1,8,1,0,8,2,1,0.05441344548650086,0.9846000075340271
1,64,1,0,8,1,0,16,0,0,6,2,0,64,1,0,4,2,1,0.09435239010639489,0.9718000292778015
1,64,1,0,8,0,0,64,1,0,2,2,0,32,0,0,4,1,0,0.08351224844662938,0.9753000140190125
1,8,1,0,8,2,0,16,0,0,6,2,0,64,1,1,9,2,0,0.33240372257232664,0.8851000070571899
1,64,1,0,8,1,0,64,1,0,2,0,0,32,0,0,7,1,1,0.07214083324130624,0.9767000079154968
1,16,0,0,8,0,1,8,1,0,7,2,0,16,0,0,2,1,1,0.09090646386751905,0.9729999899864197
1,64,1,0,8,0,0,16,0,0,6,2,0,64,1,0,4,2,3,0.06866402746089734,0.9778000116348267
1,64,1,0,8,1,0,64,1,0,2,2,0,32,0,0,2,2,2,0.07206953393816948,0.9800000190734863
1,16,0,0,8,0,1,8,1,0,10,2,1,16,0,0,4,1,2,0.09047710618674755,0.979200005531311
1,64,1,0,8,2,0,16,0,0,6,2,1,8,1,0,8,2,0,0.04885267614088953,0.9836999773979187
1,32,0,1,7,0,1,8,1,0,10,2,1,8,1,0,8,2,0,0.07928998161684722,0.9753000140190125
1,64,0,0,8,2,1,16,0,0,6,2,0,64,1,0,4,2,1,0.05559120276682079,0.9821000099182129
1,16,0,0,8,0,0,32,1,0,7,2,0,16,0,0,4,2,3,0.07865979903843254,0.9760000109672546
1,64,1,0,8,1,0,16,0,0,6,2,0,64,0,0,2,1,1,0.06861406352408231,0.9776999950408936
1,64,1,0,8,2,0,16,0,0,6,2,1,8,1,0,4,1,2,0.05985969016328454,0.9833999872207642
1,64,0,0,8,1,0,16,0,0,6,2,0,64,1,0,4,2,3,0.07194517443105579,0.9800000190734863
1,8,1,0,2,2,0,8,1,0,0,2,1,8,1,0,8,2,1,0.18679862762521954,0.946399986743927
1,64,1,0,8,1,0,8,1,0,10,2,1,16,0,0,2,1,3,0.04809193926416337,0.98580002784729
1,8,1,0,8,1,0,64,1,0,2,2,0,32,0,0,2,2,2,0.132564939558506,0.9674000144004822
1,32,0,0,8,0,1,8,1,0,2,2,0,32,0,0,4,1,0,0.061185992087062914,0.9810000061988831
1,64,0,0,8,2,1,8,1,0,10,2,1,16,0,0,2,2,0,0.05007795242844149,0.9850000143051147
1,16,1,0,8,1,0,64,1,0,2,0,0,32,0,0,2,1,1,0.07411644072085619,0.9781000018119812
1,16,1,0,8,0,1,8,1,0,10,2,0,64,1,0,4,2,1,0.06398297060253098,0.9814000129699707
1,32,0,0,8,0,1,8,1,0,10,2,1,64,1,0,4,2,0,0.057592268748953936,0.98089998960495
1,16,1,0,8,1,0,16,0,0,6,2,0,64,1,0,8,2,0,0.10390051432922483,0.9682000279426575
1,64,0,0,8,2,1,16,0,0,6,2,0,64,1,0,4,2,1,0.04877226309170946,0.9843000173568726
1,32,1,0,8,0,0,64,1,0,2,2,0,32,0,0,4,1,0,0.08748757077939809,0.9721999764442444
1,16,1,0,8,1,0,64,1,0,2,0,0,32,0,0,7,2,1,0.11117026138678193,0.9632999897003174
1,64,1,0,8,0,0,64,1,0,2,2,0,32,0,0,4,1,2,0.0743607055279659,0.9786999821662903
1,16,0,0,8,0,1,8,1,0,0,2,0,32,0,1,9,2,0,0.04753093887753785,0.9851999878883362
1,16,1,0,8,2,0,16,0,0,6,2,0,8,1,0,8,2,0,0.07166204239539802,0.9794999957084656
1,16,1,0,8,1,0,64,1,0,2,0,0,32,0,0,7,1,3,0.06967936003059148,0.9805999994277954
1,64,1,0,8,0,0,64,1,0,2,2,0,64,0,0,2,1,1,0.09173378461822868,0.9710999727249146
1,32,0,0,8,0,1,8,1,0,2,2,0,32,0,0,4,1,2,0.05705460097929463,0.9821000099182129
1,16,0,0,8,0,0,32,1,0,7,2,0,16,1,0,4,2,0,0.06739949367195368,0.9785000085830688
1,64,0,0,8,2,1,16,0,0,6,2,0,64,1,0,2,2,0,0.05329409172027372,0.9832000136375427
1,16,0,0,8,0,1,8,1,0,6,2,0,64,1,0,4,2,3,0.06422302100539673,0.9804999828338623
1,16,1,0,8,0,1,8,1,0,10,2,0,64,1,0,4,2,1,0.057266523281577976,0.9821000099182129
1,64,1,0,8,2,0,8,1,0,10,2,1,16,0,0,2,1,3,0.042414314917847515,0.9853000044822693
1,32,1,1,8,1,0,8,1,0,10,2,1,16,0,0,2,1,3,0.11647166539430619,0.9743000268936157
1,32,0,0,8,1,0,64,1,0,2,0,0,32,0,0,7,2,1,0.07406457296572626,0.9771999716758728
1,64,1,0,8,0,0,64,1,0,2,2,0,32,0,0,4,1,0,0.0669221287522465,0.9781000018119812
1,16,0,0,8,0,0,32,1,0,7,2,1,16,0,0,3,2,0,0.05032494074553251,0.9840999841690063
1,64,1,0,8,1,0,16,0,0,6,2,0,8,1,0,8,2,0,0.08885108779668809,0.9721999764442444
1,16,1,0,8,0,1,8,1,0,10,2,1,64,1,0,4,2,0,0.049075943643972275,0.984499990940094
1,16,1,0,8,1,0,16,0,0,6,2,0,32,0,0,7,2,1,0.08567346232756973,0.974399983882904
1,16,1,0,8,2,0,16,0,0,2,2,0,32,0,0,2,2,2,0.0746769316945225,0.9765999913215637
1,64,1,0,8,0,1,8,1,0,2,2,0,32,0,0,4,1,3,0.043597830819897355,0.98580002784729
1,16,1,0,8,1,0,16,0,0,6,2,0,64,1,0,9,2,0,0.08849817815274,0.9735999703407288
1,16,0,0,8,0,0,32,1,0,6,2,0,64,0,0,2,1,1,0.08680037564821541,0.9743000268936157
1,16,1,0,8,2,0,16,0,0,6,2,1,64,1,0,4,2,0,0.04699341273000464,0.9843999743461609
1,32,0,0,8,0,0,32,1,0,7,2,0,16,0,0,4,2,3,0.0666500957030803,0.9789999723434448
1,64,1,0,8,2,0,8,1,0,10,2,1,64,1,0,4,2,0,0.055615209814463745,0.9825000166893005
1,64,0,0,8,2,1,16,0,0,3,2,1,64,1,0,4,2,0,2.609452511405945,0.6281999945640564
1,64,1,0,8,0,1,8,1,0,10,2,1,64,1,0,5,2,0,0.05311209914069623,0.9828000068664551
1,32,0,0,8,0,1,8,1,0,2,2,0,32,0,0,4,1,2,0.05060838259500451,0.9829000234603882
1,32,0,0,8,0,1,8,1,0,2,2,0,32,0,0,4,1,2,0.05012312052175403,0.984499990940094
1,16,0,0,8,0,0,32,1,0,7,2,0,16,0,0,4,2,3,0.07892086559720338,0.9757999777793884
1,16,1,0,8,2,0,16,0,0,2,2,0,32,0,0,4,1,2,0.08351206862162798,0.9739000201225281
1,32,0,0,8,0,1,8,1,1,6,2,0,64,1,0,2,2,0,0.0847389188843139,0.9764999747276306
1,16,0,0,8,0,1,16,1,0,6,2,0,64,0,0,2,1,3,0.05309348839989397,0.9832000136375427
1,16,1,0,8,2,0,8,1,0,10,2,1,16,0,0,2,1,3,0.04781935681253672,0.9860000014305115
1,32,0,0,8,0,0,32,1,0,7,2,0,16,0,0,4,2,3,0.07080745017193257,0.9778000116348267
1,32,0,0,8,0,0,32,1,0,7,2,0,16,0,0,4,2,0,0.06255399671806953,0.98089998960495
1,16,1,0,8,2,0,16,0,0,2,2,0,32,0,0,2,2,2,0.07398363685710356,0.9768999814987183
1,16,0,0,8,0,0,32,1,0,7,2,1,16,0,0,3,2,0,0.049828028247272595,0.984499990940094
1,16,1,0,5,2,0,16,0,0,2,2,0,32,0,0,4,1,1,0.0907951782496646,0.9724000096321106
1,32,0,0,8,1,0,64,1,0,2,0,0,32,0,0,4,1,0,0.07341258645802737,0.9801999926567078
1,16,1,0,8,2,0,16,0,0,6,2,1,64,1,0,4,2,0,0.05289991357242688,0.9825000166893005
1,16,1,0,8,0,0,16,0,0,6,2,0,32,0,0,7,2,1,0.07873948916941881,0.9772999882698059
1,64,1,0,8,1,1,8,1,0,2,2,0,32,0,0,4,1,3,0.25412966523766517,0.8970000147819519
1,64,1,0,8,0,0,64,1,0,2,2,0,64,0,0,2,1,1,0.21008023001253606,0.9376999735832214
1,64,1,0,8,1,1,8,1,0,2,2,0,32,0,0,4,2,1,0.14862396819889545,0.9524000287055969
1,16,0,0,8,0,0,32,1,0,7,2,1,64,1,0,4,1,0,0.19062050032913685,0.9318000078201294
1,16,1,0,8,2,0,16,0,0,2,2,0,64,0,0,2,1,1,0.11022152632167563,0.9668999910354614
1,32,0,0,8,0,0,16,0,0,6,2,1,64,1,0,4,2,0,0.07617808129843325,0.9769999980926514
1,32,0,0,8,0,1,8,1,1,6,2,0,64,1,0,2,2,0,0.07324016999380546,0.9783999919891357
1,16,0,0,8,0,0,32,1,0,7,2,1,16,1,0,4,2,0,0.10678473732564599,0.9663000106811523
1,32,0,0,8,0,1,8,1,1,6,2,0,32,0,0,2,2,2,0.11197202111780644,0.9656999707221985
1,32,0,0,8,2,0,16,0,0,6,2,1,64,1,0,4,2,3,0.036867702200845814,0.9882000088691711
1,16,0,0,8,1,0,32,1,0,2,2,0,64,0,0,2,1,1,0.0772796431556344,0.9790999889373779
1,16,1,0,5,2,0,16,0,0,6,2,0,32,0,0,7,2,1,0.11780113592278213,0.9621000289916992
1,16,1,0,8,2,0,8,1,0,10,2,1,16,0,0,2,1,1,0.05441395328193903,0.9837999939918518
1,16,1,0,5,2,0,16,0,0,2,2,0,32,0,0,4,1,1,0.20603286173678934,0.9394000172615051
1,16,1,0,8,1,1,8,1,0,2,2,0,32,0,0,4,1,3,0.2115913444042206,0.9287999868392944
1,32,0,0,8,2,0,16,0,0,2,2,0,32,0,0,4,1,2,0.07355797121748328,0.9775999784469604
1,32,1,0,8,0,1,8,1,1,6,2,0,64,1,0,2,2,0,0.08958905865260167,0.9714999794960022
1,64,1,0,8,1,1,8,1,0,10,2,1,64,1,0,5,2,0,0.05682430448047817,0.9868000149726868
1,32,0,0,8,0,1,8,1,1,10,2,1,64,1,0,4,0,0,0.053564697884768246,0.9835000038146973
1,32,0,0,8,0,1,16,1,1,6,2,0,64,1,0,2,2,1,0.1478508170811241,0.9621000289916992
1,16,0,0,8,0,0,32,1,0,2,2,0,32,0,0,2,2,2,0.08627681279219687,0.9751999974250793
1,64,1,0,8,2,0,8,1,0,10,2,1,64,1,0,4,2,0,0.06713332208776847,0.9786999821662903
1,32,0,0,8,2,0,16,0,0,2,2,0,64,0,0,2,1,1,0.07631539372671396,0.9771999716758728
1,32,0,0,8,1,1,8,1,0,2,2,0,32,0,0,4,2,1,0.05381318600391969,0.9832000136375427
1,32,0,0,8,0,1,16,1,1,6,2,0,64,1,0,2,2,2,0.10067742608711124,0.9714000225067139
1,32,0,0,8,0,1,16,1,1,6,2,0,64,1,0,2,2,1,0.09381079082590986,0.9797999858856201
1,32,0,0,8,0,1,8,1,1,6,1,0,32,0,0,2,2,2,0.21253021541833877,0.9624000191688538
1,16,0,0,8,0,0,32,1,0,2,2,0,32,0,0,2,2,2,0.09835310772061348,0.9718999862670898
1,32,0,0,8,0,1,8,0,0,10,2,1,64,1,0,4,2,3,0.05490702828727662,0.9857000112533569
1,32,1,0,8,1,0,8,1,0,10,2,1,64,1,0,5,2,0,0.04611976792085916,0.9865000247955322
1,32,0,0,8,0,1,32,1,0,2,2,0,32,0,0,2,2,2,0.04786639908412471,0.9840999841690063
1,16,0,0,8,0,0,32,1,0,7,2,1,64,1,0,4,2,3,0.04195609285435639,0.9855999946594238
1,32,0,0,8,0,1,8,1,1,6,2,0,32,0,0,2,2,0,0.0830159313176875,0.9749000072479248
1,8,0,0,8,2,0,16,0,0,2,2,0,32,0,0,4,2,0,0.08469610357172787,0.9735999703407288
1,16,1,0,8,2,0,8,1,0,10,2,1,16,0,0,2,1,0,0.04944579035304487,0.9858999848365784
1,32,0,0,8,0,1,8,1,1,10,2,1,64,1,0,4,0,0,0.08721105058006942,0.9746999740600586
1,16,1,0,1,1,1,8,1,0,2,2,0,32,0,0,4,2,1,0.04094613054629881,0.9858999848365784
1,32,0,0,8,2,0,16,0,0,6,2,1,64,1,0,4,2,3,0.041277924480475486,0.9868000149726868
1,16,1,0,5,2,0,16,0,0,2,2,0,32,0,0,4,1,1,0.1471435556612909,0.9550999999046326
1,32,0,0,0,0,1,8,1,1,6,2,0,64,1,0,4,2,0,0.10030621882774868,0.9677000045776367
1,16,0,0,8,0,0,32,1,0,2,2,0,32,0,0,5,2,0,0.06774544314630329,0.9793000221252441
1,64,1,0,8,1,1,8,1,0,2,2,0,32,0,0,4,2,1,0.04776425370853394,0.984000027179718
