Conv0 active,Conv0 num filters,Conv0 batch normalization,Conv0 activation,Conv0 dropout,Conv0 max pooling,Conv1 active,Conv1 num filters,Conv1 batch normalization,Conv1 activation,Conv1 dropout,Conv1 max pooling,Conv2 active,Conv2 num filters,Conv2 batch normalization,Conv2 activation,Conv2 dropout,Conv2 max pooling,Optimizer,Val Loss,Val Accuracy
1,16,1,1,10,0,0,64,1,1,1,1,0,16,0,1,4,0,0,0.23967077330411413,0.942300021648407
1,8,0,0,10,0,0,64,1,1,7,1,0,32,0,0,2,2,2,0.16890265160351992,0.9542999863624573
1,64,1,1,4,2,0,16,0,0,3,2,1,16,0,0,6,0,2,0.09921869244650006,0.9704999923706055
1,64,1,1,10,0,0,64,1,1,1,1,0,16,0,1,4,0,0,1.1102856695486232,0.8762000203132629
1,16,1,1,10,1,1,8,0,1,8,0,0,64,1,0,0,0,2,0.31723636926412585,0.91839998960495
1,16,1,1,5,0,0,32,0,1,1,1,0,16,0,1,4,0,1,0.37652113699652257,0.9092000126838684
1,8,0,0,9,2,0,16,0,0,7,1,1,16,1,1,4,0,0,0.08812997171117604,0.9789999723434448
1,16,0,0,2,0,1,8,0,0,7,1,1,16,1,0,0,0,0,0.07283015709146858,0.9782999753952026
1,8,1,0,10,0,1,8,1,0,8,1,1,32,0,0,2,2,2,0.08687323927283287,0.980400025844574
1,64,1,1,10,0,0,64,1,1,1,1,0,16,0,1,4,0,0,0.9858269971726581,0.894599974155426
1,8,0,0,9,2,0,16,0,0,7,1,0,16,0,1,4,0,1,0.10431890675053,0.9692999720573425
1,16,0,0,10,0,0,64,1,0,4,0,0,16,0,1,4,0,0,0.07563559067938477,0.9768999814987183
1,32,0,0,8,0,1,64,1,0,1,1,0,16,0,1,4,0,0,0.09820352605357766,0.9686999917030334
1,16,0,0,2,0,0,64,1,1,6,1,0,16,0,1,0,0,3,0.06873818028140813,0.9783999919891357
1,64,1,1,10,1,1,8,0,1,8,0,0,64,1,0,0,0,2,0.21138455783128737,0.9455999732017517
1,16,1,1,5,0,0,32,0,1,1,2,1,16,0,0,6,2,2,0.092105667912215,0.9728000164031982
1,16,0,0,8,0,0,64,1,0,7,1,1,16,1,1,0,0,0,0.1223437395983492,0.9699000120162964
1,16,1,1,10,1,1,8,0,1,8,0,0,64,1,1,4,0,0,0.13441340663284063,0.9635000228881836
1,64,1,1,10,0,0,64,1,1,1,1,0,16,0,1,4,0,1,0.8087777313761267,0.9154999852180481
1,16,0,0,10,0,0,64,1,1,1,1,0,16,0,0,6,0,2,0.1078096279911697,0.9690999984741211
1,16,0,0,10,0,0,64,1,1,1,1,0,16,0,1,4,0,0,0.07947330052424222,0.9747999906539917
1,16,0,0,9,0,0,16,0,0,3,2,1,16,0,0,6,0,0,0.05204524442162365,0.9832000136375427
1,64,1,1,10,0,0,32,0,1,4,0,1,16,1,0,0,0,0,0.0645221028892789,0.9804999828338623
1,16,0,0,10,0,0,64,1,1,9,0,1,64,1,0,4,0,0,0.8990228296756745,0.7656000256538391
1,16,0,0,10,0,0,64,1,1,1,2,1,16,0,0,6,0,2,0.06214601823091507,0.9799000024795532
1,8,1,0,2,0,1,16,1,0,9,2,1,64,1,0,4,0,0,0.0552023302577436,0.9828000068664551
1,16,1,1,5,0,0,32,0,1,1,2,1,16,1,0,0,0,0,0.054708687339304014,0.9818999767303467
