Conv0 active,Conv0 num filters,Conv0 batch normalization,Conv0 activation,Conv0 dropout,Conv0 max pooling,Conv1 active,Conv1 num filters,Conv1 batch normalization,Conv1 activation,Conv1 dropout,Conv1 max pooling,Conv2 active,Conv2 num filters,Conv2 batch normalization,Conv2 activation,Conv2 dropout,Conv2 max pooling,Optimizer,Val Loss,Val Accuracy
1,8,0,0,4,0,0,32,1,1,7,2,0,64,0,1,9,2,2,0.16057718895971776,0.9546999931335449
1,32,1,1,6,0,0,32,0,0,1,0,1,8,1,1,5,1,0,0.10962827318161726,0.968500018119812
1,8,1,0,4,0,0,32,1,1,7,1,1,8,0,0,7,2,3,0.05721028198942076,0.9814000129699707
1,32,1,1,9,0,0,32,1,1,1,1,0,16,0,1,5,1,0,0.2539819698401552,0.9480999708175659
1,32,1,1,9,2,0,32,1,1,7,1,1,8,0,0,6,2,0,0.06249380627460778,0.9810000061988831
1,8,0,0,4,0,0,32,1,1,7,1,1,8,0,0,6,2,0,0.07070007718587294,0.9781000018119812
1,64,1,1,9,2,1,32,0,0,8,1,0,8,0,0,7,0,0,0.08158025846481323,0.978600025177002
1,8,1,1,9,2,0,32,0,0,1,1,0,8,0,0,7,2,3,0.2375436074346304,0.9348999857902527
1,8,1,0,0,2,1,16,0,0,6,2,0,8,0,0,7,2,3,0.04731079648607411,0.9843999743461609
1,8,0,1,4,0,0,32,1,1,7,1,1,8,0,0,7,2,3,0.09356433325223625,0.9717000126838684
1,32,1,1,9,0,1,16,1,0,6,2,1,8,0,0,6,2,0,0.054809560973756014,0.98089998960495
1,8,1,0,0,2,1,16,0,0,6,2,0,8,0,0,7,2,3,0.04498106553098187,0.9860000014305115
1,8,0,0,4,0,0,32,1,1,7,1,1,8,0,0,7,2,3,0.06595863260757177,0.9794999957084656
1,8,1,1,0,2,1,16,0,0,2,2,0,8,0,0,7,2,3,0.053477550706244076,0.9836000204086304
1,8,1,0,0,1,1,32,0,0,6,2,0,16,0,0,7,2,3,0.03341355055316817,0.9884999990463257
1,8,1,0,0,2,1,16,0,1,6,2,0,8,0,0,7,2,3,0.062270296417176726,0.9800999760627747
1,8,1,0,4,0,0,32,1,1,7,1,1,8,0,0,6,2,3,0.06348644177308306,0.9797000288963318
1,8,0,0,4,0,0,32,1,1,1,1,0,16,0,0,0,0,0,0.07854451964721083,0.9757000207901001
1,8,1,0,0,2,0,32,1,1,7,1,1,64,0,0,7,2,3,0.03963505364311859,0.9873999953269958
1,8,1,0,0,1,1,32,0,0,0,2,1,8,0,0,6,2,0,0.03615605405913084,0.987500011920929
1,8,1,0,0,2,1,16,0,0,6,2,0,8,0,0,7,2,3,0.04120307504180819,0.9855999946594238
1,64,1,0,9,2,1,16,0,0,7,2,1,8,0,0,6,2,3,0.04130532537151594,0.9860000014305115
1,8,1,0,9,0,0,32,1,1,7,1,1,8,0,0,6,2,0,0.07094475040473044,0.9778000116348267
1,8,1,0,0,1,1,32,0,0,1,0,1,8,1,0,10,0,3,0.0365829269440379,0.9869999885559082
1,8,1,1,9,2,0,32,1,1,7,1,1,8,0,0,6,2,0,0.07263491868991405,0.9783999919891357
1,32,1,1,9,0,1,16,0,1,6,2,0,8,0,0,7,2,0,0.06583282366301864,0.9796000123023987
1,8,1,0,0,1,1,32,0,0,6,2,0,16,1,0,5,1,3,0.03576411480429815,0.9873999953269958
1,64,1,1,9,2,1,32,0,0,8,1,0,8,0,0,7,2,0,0.07902574902847409,0.978600025177002
1,8,1,0,0,1,1,32,0,0,8,1,0,8,0,0,7,0,0,0.04253576635513455,0.9865000247955322
1,8,0,1,4,0,0,32,1,1,7,1,1,8,0,0,7,2,3,0.11032212630137801,0.9700000286102295
1,8,1,0,9,0,0,32,1,1,7,1,1,8,0,0,6,2,0,0.05822647619303316,0.9812999963760376
1,32,1,0,6,0,1,16,0,0,6,2,1,8,0,1,6,2,0,0.0554762292553205,0.9825000166893005
1,8,1,0,0,1,1,32,0,0,6,0,0,16,1,0,5,1,3,0.04187035710703349,0.9857000112533569
1,8,1,0,0,1,1,32,0,0,8,1,0,8,0,0,6,2,0,0.04498697728831321,0.9861999750137329
1,8,1,0,0,1,1,32,0,0,6,0,0,16,1,0,5,1,3,0.0437596104442724,0.9855999946594238
1,8,0,0,0,1,1,32,0,0,1,0,0,16,0,0,7,2,3,0.040807970533706245,0.9866999983787537
1,8,0,0,4,0,0,32,1,1,1,1,0,16,0,0,0,0,0,0.07473075348883867,0.9772999882698059
1,8,1,0,0,1,0,32,0,1,6,2,0,8,0,0,7,2,0,0.11260180408321321,0.9653000235557556
1,32,1,1,9,0,1,16,0,1,6,2,0,8,0,0,7,2,0,0.06471136309951543,0.9805999994277954
1,64,1,0,0,1,1,8,0,1,6,2,0,16,0,0,7,2,3,0.0522018822084181,0.9828000068664551
1,64,1,1,9,0,1,16,0,1,6,2,0,8,0,0,7,2,3,0.06551683342901524,0.9797000288963318
1,8,1,0,0,1,1,32,0,0,6,2,0,16,0,0,7,2,3,0.03818751180844847,0.9860000014305115
1,8,1,0,7,0,0,32,1,1,7,1,1,8,0,0,7,2,3,0.05670950210718438,0.9821000099182129
1,8,1,1,3,2,1,16,0,0,2,2,1,8,0,0,6,2,0,0.05695723525625654,0.9815999865531921
1,8,1,1,9,2,1,32,0,0,8,1,0,8,0,0,7,2,0,0.06451326670870185,0.9825999736785889
1,8,1,0,0,1,1,32,0,0,1,0,1,8,1,0,10,0,3,0.04229717536396347,0.9865999817848206
1,8,1,0,1,2,0,32,1,1,7,1,1,64,0,0,7,2,3,0.03554989788394887,0.9876999855041504
1,8,1,0,0,1,1,32,0,0,1,0,1,8,0,0,10,0,3,0.047258404773753135,0.984000027179718
1,8,1,0,0,1,1,32,0,0,7,1,1,8,0,0,6,2,0,0.04128601155979559,0.9872999787330627
1,8,1,0,0,2,0,32,0,0,6,2,0,8,0,0,7,2,3,0.08034000374064781,0.9761999845504761
1,64,1,1,9,2,1,32,0,0,8,1,0,8,0,0,5,1,3,0.058371190033108,0.982200026512146
1,8,1,0,0,2,1,16,0,0,1,0,0,16,1,0,5,1,3,0.048847497228276915,0.9835000038146973
1,16,1,1,0,2,1,16,0,0,2,2,0,8,0,0,7,2,3,0.05462865489398828,0.9830999970436096
1,8,1,0,0,1,1,32,0,0,8,1,0,8,0,0,6,2,0,0.04118771060360596,0.9865000247955322
1,64,1,0,0,1,1,8,0,1,6,2,0,16,0,0,7,2,3,0.06284624218065292,0.980400025844574
1,64,1,1,9,0,1,16,0,0,6,0,0,16,1,0,5,1,3,0.06206863485947251,0.9801999926567078
1,8,1,0,0,1,1,32,0,0,6,0,0,16,1,0,5,1,3,0.03724145943003241,0.9879000186920166
1,8,1,0,1,2,0,32,1,1,7,1,0,8,0,0,7,2,3,0.07119071612134575,0.9781000018119812
1,8,1,0,1,0,0,32,1,1,7,1,1,64,0,0,7,2,3,0.04291197199846501,0.986299991607666
1,8,1,0,0,1,1,32,0,0,1,0,1,8,0,0,10,0,3,0.03707055160065647,0.9868000149726868
1,64,1,1,9,0,1,16,0,1,2,2,0,8,0,0,7,2,3,0.06797521581910551,0.9789999723434448
1,8,1,0,0,1,1,32,1,0,6,0,0,16,1,0,5,2,0,0.04975964652929688,0.9847999811172485
1,8,1,0,0,1,1,32,0,0,7,1,0,8,0,0,7,2,3,0.04949808304682374,0.9842000007629395
1,16,1,1,0,2,1,16,0,0,6,2,0,8,0,0,7,0,3,0.056852345501538365,0.9829000234603882
1,32,1,1,9,0,1,16,0,1,6,2,0,8,0,0,7,2,3,0.07170284521691501,0.9776999950408936
1,8,1,0,0,2,1,16,0,0,8,1,0,8,0,0,6,2,0,0.045305401052162055,0.986299991607666
1,32,1,1,3,2,1,16,0,1,2,2,1,16,0,0,6,2,0,0.05458769206837751,0.983299970626831
1,8,1,1,9,2,1,32,0,1,6,2,0,8,0,0,7,2,0,0.08605369886532425,0.9735999703407288
1,8,0,0,4,0,0,32,1,1,1,1,0,16,0,0,0,0,0,0.07316777286231518,0.9783999919891357
1,8,0,0,0,1,1,32,0,0,1,0,0,16,0,0,7,2,3,0.04136046373527497,0.9871000051498413
1,8,1,0,0,1,1,32,0,0,7,1,1,64,0,0,7,2,3,0.0361201103001833,0.9878000020980835
1,8,1,0,0,1,1,32,0,0,1,0,1,8,1,0,10,0,3,0.036648146713571625,0.9876999855041504
1,8,0,0,0,1,1,32,0,0,8,1,0,8,0,0,6,2,0,0.04934966361820698,0.9857000112533569
1,8,1,0,1,0,0,32,1,1,1,0,0,16,0,0,7,2,3,0.07505409423308447,0.9760000109672546
1,8,1,0,0,1,1,32,0,0,7,2,1,64,0,0,7,2,0,0.03289922506873263,0.988099992275238
1,8,1,0,1,2,0,32,1,1,7,1,0,8,0,0,7,2,3,0.0750498802489601,0.9761000275611877
1,8,1,0,0,2,1,16,0,0,8,1,0,8,0,0,6,2,0,0.04836567240618169,0.9851999878883362
1,32,1,0,3,2,1,16,0,1,6,2,0,16,0,0,7,2,3,0.04582850412381813,0.9848999977111816
1,32,0,0,0,1,1,32,0,0,1,0,1,16,0,0,7,2,3,0.037289230850711466,0.9876999855041504
1,8,0,0,0,1,1,32,0,1,6,2,0,8,0,0,7,2,3,0.07271699323393405,0.9772999882698059
1,32,1,1,3,2,1,64,0,1,2,2,1,16,0,0,6,2,0,0.14113747689053416,0.9585000276565552
1,8,1,0,0,1,1,16,0,0,6,2,0,8,0,0,7,0,3,0.04144061886279378,0.9854000210762024
1,8,1,0,0,1,1,32,0,0,1,0,1,8,0,0,10,0,1,0.043278861309832425,0.9861999750137329
1,8,1,0,0,2,1,16,0,0,8,1,0,8,0,0,6,2,0,0.04869003132283688,0.9842000007629395
1,64,1,0,0,1,1,32,0,0,7,1,0,8,0,0,7,2,3,0.03834969849836198,0.9879000186920166
1,8,0,0,4,0,0,32,1,1,1,1,0,16,0,0,0,0,0,0.08664547292254865,0.9731000065803528
1,8,1,0,0,2,1,16,0,0,8,0,1,8,0,0,10,0,3,0.04789245565533638,0.9843999743461609
1,8,0,0,0,1,1,32,0,1,7,1,1,64,0,0,7,2,3,0.06407633012458681,0.9830999970436096
1,8,1,0,0,1,1,32,0,0,7,1,0,8,0,0,7,2,3,0.03926220924719237,0.9872000217437744
1,8,1,0,1,0,0,32,1,1,7,1,1,64,0,0,7,2,3,0.040046950198663396,0.9876000285148621
1,8,1,0,1,2,0,32,1,1,7,1,0,8,0,0,6,2,0,0.08041289320113137,0.9731000065803528
1,8,1,0,0,1,1,32,0,0,1,0,1,8,0,0,7,0,3,0.037144823378545695,0.9868000149726868
1,8,1,0,0,1,1,32,0,0,8,1,0,8,0,0,6,2,0,0.04837181921228766,0.9864000082015991
1,8,1,0,1,0,1,32,0,0,1,0,1,16,0,0,7,2,3,0.04400887748834211,0.9851999878883362
1,8,1,1,0,1,1,32,0,1,7,1,1,64,0,0,7,2,1,0.07109489287622273,0.9775000214576721
1,64,1,0,0,1,1,16,0,0,8,0,1,8,0,0,10,0,3,0.0497977481006179,0.9836000204086304
1,64,1,0,0,1,1,32,0,0,1,0,1,16,0,0,10,0,1,0.036682649599842264,0.987500011920929
1,8,1,0,0,2,1,32,0,0,7,1,0,8,0,0,7,2,3,0.04761393764875829,0.9855999946594238
1,8,0,0,0,1,1,32,0,0,1,0,0,16,0,0,7,2,3,0.03730456733757164,0.9876000285148621
1,8,1,0,1,2,0,32,1,1,7,2,1,64,0,0,7,2,0,0.05395274897105992,0.98580002784729
1,8,1,0,0,1,1,32,0,0,7,1,0,8,0,0,7,2,3,0.046413730688858776,0.9847000241279602
1,8,0,0,0,1,1,32,0,0,8,1,0,8,0,0,7,2,3,0.055247689110413195,0.9846000075340271
1,8,0,0,4,1,1,32,0,1,7,1,1,8,0,0,7,2,3,0.11655571857988835,0.9695000052452087
1,8,0,0,0,1,1,32,0,1,7,1,1,64,0,1,7,2,3,0.09049904014244675,0.972100019454956
1,8,0,0,0,1,1,16,0,0,8,1,0,8,0,0,6,2,0,0.07290294404402375,0.9807000160217285
1,8,1,0,0,1,1,32,0,0,1,0,1,8,0,0,7,0,3,0.03786637521397788,0.9866999983787537
1,8,1,0,0,1,1,32,0,0,1,0,1,8,0,0,7,0,3,0.03952295309919864,0.98580002784729
1,8,1,0,1,2,0,32,1,1,7,1,0,8,0,0,7,2,3,0.08013940306003206,0.9757000207901001
1,8,1,0,1,0,0,32,1,1,7,1,1,8,0,0,6,2,0,0.05421814062809572,0.9836000204086304
1,8,1,0,0,1,1,32,0,1,6,2,0,8,0,0,7,2,3,0.04180670088268817,0.9861999750137329
1,32,1,0,3,2,1,32,0,0,1,0,1,16,0,0,7,2,3,0.0362437758635846,0.9865999817848206
1,64,1,0,0,1,1,32,0,0,7,2,1,64,0,0,7,2,0,0.030567680162540637,0.9897000193595886
1,8,1,0,1,0,0,32,1,1,1,0,0,16,0,0,7,2,3,0.06976020210762508,0.9782999753952026
1,8,0,0,0,1,1,32,0,0,1,0,0,16,0,0,7,2,3,0.04417247681706212,0.9857000112533569
1,8,0,0,0,1,1,32,0,0,1,0,0,8,0,0,7,2,3,0.040439442258432975,0.9860000014305115
1,64,1,0,0,1,1,32,0,0,8,0,0,8,0,0,7,2,3,0.03327278527753078,0.9896000027656555
1,64,1,0,0,1,1,32,0,0,1,0,0,16,0,0,7,2,3,0.03515841037023493,0.9890999794006348
1,8,1,0,1,1,1,32,0,0,1,0,1,8,0,0,7,2,3,0.036250927215931004,0.9872000217437744
1,8,1,0,0,2,1,32,0,0,7,1,0,8,0,0,7,2,0,0.041164760662755,0.987500011920929
1,64,1,0,0,1,1,32,0,0,7,2,1,64,1,0,6,2,0,0.032415732736606154,0.9894999861717224
1,8,0,0,0,1,1,32,0,0,8,1,0,8,0,0,7,2,0,0.05179211773574352,0.984499990940094
1,8,1,0,0,1,1,16,0,0,8,1,0,8,0,0,6,2,0,0.052430548955500124,0.9847000241279602
1,8,1,0,1,0,1,32,0,0,1,0,1,16,0,0,7,2,3,0.04609301405600854,0.9858999848365784
1,8,1,0,1,0,0,32,1,1,7,1,1,8,0,0,7,2,3,0.05107161747796927,0.9835000038146973
1,8,1,1,0,1,1,32,0,1,7,1,1,64,0,0,7,2,0,0.08792631295174361,0.9779000282287598
1,64,1,0,0,1,1,16,0,0,8,2,0,8,0,0,7,2,3,0.04400338474315358,0.986299991607666
1,64,1,0,0,1,1,32,0,0,1,0,1,16,0,0,10,0,3,0.03146722945912625,0.9890000224113464
1,64,1,0,0,0,1,32,0,0,7,2,1,64,0,0,7,2,0,0.04107780028916896,0.9873999953269958
1,64,1,0,0,1,1,16,0,0,8,1,0,8,0,0,7,2,3,0.04025306256618351,0.9869999885559082
1,8,1,0,0,1,1,16,0,0,8,1,0,8,0,0,6,2,0,0.04627564340494573,0.9855999946594238
1,8,0,0,0,1,1,32,1,1,6,2,1,64,0,0,7,2,0,0.037919374889787284,0.988099992275238
1,8,1,0,1,2,0,32,0,0,1,0,0,16,0,0,7,2,3,0.06819980135615915,0.9789999723434448
1,8,1,0,1,0,1,32,0,0,1,0,1,16,0,0,7,2,3,0.038909447625034954,0.9869999885559082
1,64,1,0,0,1,1,32,0,0,8,1,0,8,0,0,7,2,0,0.03780234424227383,0.9876999855041504
1,64,0,0,0,1,1,32,0,1,1,0,0,8,0,0,7,2,3,0.06496290019182488,0.9805999994277954
1,8,1,0,0,1,1,64,0,0,1,0,0,16,0,0,7,2,3,0.03265609013810754,0.9897000193595886
1,64,1,0,0,0,1,32,0,0,7,1,0,8,0,0,7,2,0,0.057079256042838096,0.9825000166893005
1,8,0,0,0,1,1,32,0,0,1,2,0,8,0,0,7,2,3,0.04381081346431747,0.9860000014305115
1,8,0,0,0,1,1,32,0,0,1,0,0,8,0,0,7,2,3,0.03969840508010238,0.9866999983787537
1,64,1,0,0,1,1,32,0,0,7,2,1,16,0,0,7,2,3,0.03480964609476505,0.9889000058174133
1,8,1,0,1,0,1,32,0,0,1,0,1,16,0,0,7,2,3,0.031666950595768864,0.9894000291824341
1,64,1,0,0,1,1,32,1,0,1,0,1,16,1,0,10,0,3,0.035177334265160606,0.9879000186920166
1,8,1,0,1,0,1,32,0,0,1,0,1,16,0,0,7,2,3,0.03252015241318149,0.9896000027656555
1,8,1,0,1,2,1,32,0,0,1,0,1,32,0,0,7,2,3,0.03317201053465251,0.9891999959945679
1,64,1,0,0,1,1,16,0,0,0,2,0,8,0,0,7,2,3,0.13379961883975192,0.9621999859809875
1,8,0,0,0,1,1,32,0,1,1,0,0,16,0,0,7,2,3,0.0703453907361254,0.9763000011444092
1,8,0,0,0,1,1,32,0,0,1,1,1,8,0,0,7,2,3,0.048332366307405755,0.9846000075340271
1,8,1,0,1,1,1,32,0,0,1,0,1,8,0,0,7,2,3,0.03921679328067694,0.9860000014305115
1,8,1,0,0,2,1,32,0,0,7,1,0,8,0,0,7,2,0,0.04071165914582089,0.9869999885559082
1,8,1,0,1,0,1,32,0,0,1,0,1,16,0,0,7,2,3,0.032067332186497516,0.9889000058174133
1,64,1,0,0,1,1,32,0,0,7,2,1,64,1,0,6,2,0,0.06572311550811864,0.978600025177002
1,64,1,0,6,1,1,32,0,0,1,0,1,8,0,0,7,2,3,0.04168245353261009,0.9858999848365784
1,8,0,0,6,1,1,32,0,0,1,0,0,16,0,0,7,2,3,0.05209684768170118,0.9850999712944031
1,8,1,0,1,2,1,32,0,0,1,0,1,32,0,0,10,0,3,0.03533924954227405,0.9878000020980835
1,8,1,0,1,2,1,32,0,0,1,0,1,32,0,0,7,2,3,0.03053797961055534,0.9890999794006348
1,8,1,0,0,1,1,64,0,0,1,0,0,16,0,0,7,2,3,0.034553490736405366,0.987500011920929
1,8,0,1,0,1,1,32,0,0,9,2,0,16,0,0,7,2,3,0.09180715497396887,0.9718999862670898
1,8,0,0,0,1,1,32,0,0,1,2,0,8,0,0,7,2,3,0.04259809225022327,0.9857000112533569
1,64,1,0,0,0,1,32,0,0,7,1,0,8,0,0,7,2,3,0.03636066964729689,0.9876000285148621
1,64,1,0,0,1,1,64,0,0,1,0,0,16,0,0,7,2,3,0.030683118949257186,0.9896000027656555
1,64,1,0,0,1,1,32,0,0,8,0,1,16,0,0,7,1,3,0.05421262302622199,0.9830999970436096
1,8,1,0,2,0,1,32,0,0,7,1,0,8,0,0,7,2,0,0.04049678629506379,0.9869999885559082
1,8,0,0,1,2,1,32,0,1,1,0,0,16,0,0,7,2,3,0.07842442176565528,0.975600004196167
1,64,1,0,0,1,1,32,0,0,7,1,0,8,0,0,7,2,0,0.039099363943189386,0.9873999953269958
1,64,1,0,1,1,1,32,0,0,1,0,0,8,0,0,7,2,3,0.03149327396863373,0.989300012588501
1,64,1,0,0,1,1,16,0,0,1,0,0,16,0,0,7,2,3,0.037235371227224826,0.9876000285148621
1,8,1,0,0,1,1,64,0,0,1,0,0,16,0,0,7,2,3,0.03794559197028866,0.9869999885559082
1,64,0,0,0,1,1,64,0,0,1,0,0,16,0,0,7,2,3,0.03769057431328111,0.9873999953269958
1,8,0,0,0,1,1,32,0,0,1,1,1,8,1,0,7,2,3,0.04268057770903688,0.9860000014305115
1,8,1,0,1,1,1,32,0,0,1,0,1,32,0,0,7,2,1,0.0321919437384,0.9894000291824341
1,64,1,0,0,1,1,32,1,0,1,0,1,16,1,0,10,2,3,0.029245514347974677,0.989799976348877
1,64,1,0,1,0,1,32,0,0,1,0,0,16,0,1,7,2,3,0.048404492396430576,0.9837999939918518
1,64,1,0,0,1,1,32,0,0,8,1,0,8,0,0,7,2,0,0.035904446063190695,0.9882000088691711
