Conv0 active,Conv0 num filters,Conv0 batch normalization,Conv0 activation,Conv0 dropout,Conv0 max pooling,Conv1 active,Conv1 num filters,Conv1 batch normalization,Conv1 activation,Conv1 dropout,Conv1 max pooling,Conv2 active,Conv2 num filters,Conv2 batch normalization,Conv2 activation,Conv2 dropout,Conv2 max pooling,Optimizer,Val Loss,Val Accuracy
1,16,1,1,3,1,0,32,1,0,1,2,0,8,1,0,7,0,2,0.3002297327876091,0.9187999963760376
1,32,1,1,10,1,0,64,1,0,6,1,1,32,0,1,4,1,3,0.10149672484844922,0.9714000225067139
1,64,0,1,8,1,0,64,1,0,6,1,1,32,0,1,5,2,1,0.3115467011392117,0.8985999822616577
1,64,1,1,10,1,0,64,1,0,6,1,1,32,0,1,5,2,0,0.06433687861636281,0.9797000288963318
1,64,0,1,2,2,1,8,1,1,3,2,1,16,1,0,3,2,3,0.058310287762247025,0.9815000295639038
1,64,0,1,5,2,1,64,1,1,2,1,1,32,0,1,5,2,0,0.06779936084495858,0.9782000184059143
1,64,1,1,10,1,0,64,1,0,1,2,0,8,1,0,7,0,2,0.3526125124931335,0.9162999987602234
1,16,1,1,10,1,0,64,1,0,6,1,1,32,0,1,5,2,0,0.3397098232090473,0.8795999884605408
1,64,0,1,5,2,1,64,1,1,2,1,1,32,0,1,5,2,0,0.06265241217650473,0.9807000160217285
1,8,0,1,2,2,1,8,1,0,0,0,1,32,0,1,5,2,0,0.06606299110380932,0.9789000153541565
1,32,1,1,7,0,1,16,1,1,4,2,0,64,0,0,0,1,2,0.2867561461806297,0.9146000146865845
1,64,1,1,2,2,1,8,1,0,0,0,0,8,1,0,7,0,2,0.06368993890862912,0.980400025844574
1,64,0,1,3,1,0,32,0,0,3,1,0,64,0,1,2,2,2,0.38328136690855025,0.8959000110626221
1,16,1,0,4,1,0,64,1,1,8,2,1,32,0,1,5,2,0,0.03857589439372532,0.987500011920929
1,32,1,1,5,2,1,64,1,1,3,2,1,16,1,0,3,2,3,0.04367493216295261,0.98580002784729
1,8,1,0,4,1,0,64,0,0,4,2,0,64,0,0,0,1,2,0.08884891661256551,0.9750000238418579
1,16,1,1,10,1,0,64,1,1,2,1,1,32,0,1,5,2,0,0.07862986641451716,0.9768000245094299
1,16,1,0,4,2,0,64,1,1,8,2,1,16,0,1,4,1,3,0.054799495446309444,0.9830999970436096
1,64,0,1,5,2,1,64,1,1,2,1,1,32,1,1,5,1,2,0.24010281912088394,0.9467999935150146
1,64,0,1,5,2,1,64,1,1,2,1,1,32,0,1,5,0,0,0.08323743218611926,0.9745000004768372
1,64,1,1,10,1,0,64,1,0,6,1,1,32,0,1,4,1,3,0.07382143383100628,0.9807000160217285
1,64,0,1,2,2,1,8,1,1,3,2,1,16,1,0,3,2,3,0.05117362428517081,0.9836000204086304
1,32,1,1,10,1,0,32,1,0,1,2,0,8,1,0,7,0,2,0.4054057652950287,0.909600019454956
1,32,1,1,5,2,1,32,1,1,3,0,1,32,0,1,5,2,0,0.05407179414103739,0.9837999939918518
